"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","311","BOSTON, 201 (311)","[[-71.06329,42.38149],[-71.0645,42.37987],[-71.06469,42.37965],[-71.06493,42.37933],[-71.06525,42.37889],[-71.06622,42.37836],[-71.06733,42.37779],[-71.06813,42.37847],[-71.06875,42.37906],[-71.06902,42.37889],[-71.06911,42.37888],[-71.0695,42.37902],[-71.07035,42.37941],[-71.07069,42.37953],[-71.07082,42.37947],[-71.07116,42.38007],[-71.0716,42.38078],[-71.07203,42.38154],[-71.07294,42.38305],[-71.07296,42.38304],[-71.07329,42.38365],[-71.07333,42.38374],[-71.07335,42.38387],[-71.07328,42.38388],[-71.07314,42.38394],[-71.07304,42.38403],[-71.07289,42.38409],[-71.07272,42.3841],[-71.07264,42.38406],[-71.07256,42.38397],[-71.07237,42.38381],[-71.07209,42.38361],[-71.07173,42.38345],[-71.07147,42.38356],[-71.07124,42.3836],[-71.06939,42.38377],[-71.06906,42.38379],[-71.06879,42.38376],[-71.06856,42.3837],[-71.06798,42.38347],[-71.06329,42.38149]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",489,400,597
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","312","BOSTON, 198 (312)","[[-71.06048,42.37222],[-71.06201,42.37116],[-71.06223,42.37105],[-71.06263,42.37092],[-71.0629,42.37086],[-71.064,42.37071],[-71.06432,42.37065],[-71.06467,42.37053],[-71.06534,42.37018],[-71.06712,42.37182],[-71.07054,42.37235],[-71.06963,42.37344],[-71.0694,42.37364],[-71.06921,42.37376],[-71.06888,42.37391],[-71.0684,42.37409],[-71.0676,42.37436],[-71.0669,42.37456],[-71.0667,42.37457],[-71.06492,42.37517],[-71.06476,42.37528],[-71.06446,42.37555],[-71.06443,42.37552],[-71.06444,42.37554],[-71.06397,42.37528],[-71.06332,42.37487],[-71.06309,42.37469],[-71.06278,42.37449],[-71.06164,42.37366],[-71.0613,42.37338],[-71.06106,42.37315],[-71.06048,42.37222]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",523,341,800
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","314","BOSTON, 206 (314)","[[-71.07425,42.3905],[-71.0742,42.39049],[-71.07414,42.3905],[-71.07404,42.39055],[-71.07398,42.3905],[-71.07363,42.38989],[-71.07363,42.38984],[-71.07297,42.38868],[-71.07284,42.38848],[-71.07272,42.38825],[-71.07274,42.38823],[-71.07274,42.38819],[-71.07261,42.38813],[-71.07258,42.38811],[-71.07252,42.38794],[-71.07245,42.38783],[-71.07234,42.3878],[-71.07212,42.3877],[-71.07227,42.38743],[-71.07258,42.38665],[-71.07306,42.38522],[-71.07319,42.38524],[-71.07333,42.38524],[-71.07346,42.38521],[-71.0736,42.38515],[-71.0737,42.38507],[-71.07381,42.38481],[-71.07394,42.38474],[-71.07417,42.38469],[-71.0743,42.38472],[-71.07578,42.38539],[-71.07595,42.3855],[-71.07614,42.38569],[-71.07712,42.38656],[-71.07426,42.39057],[-71.07425,42.3905]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",692,510,938
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","323","BOSTON, 227 (323)","[[-71.14011,42.34867],[-71.14023,42.34861],[-71.14101,42.34901],[-71.14141,42.3492],[-71.14184,42.34931],[-71.14405,42.34971],[-71.14559,42.34992],[-71.14708,42.35016],[-71.14562,42.3508],[-71.1454,42.35091],[-71.14565,42.35124],[-71.14355,42.35474],[-71.14068,42.354],[-71.14076,42.35354],[-71.14075,42.35335],[-71.14032,42.35267],[-71.14027,42.35254],[-71.14013,42.35204],[-71.14008,42.35148],[-71.14007,42.35034],[-71.13993,42.34932],[-71.13976,42.34881],[-71.14011,42.34867]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",638,428,948
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","325","BOSTON, 229 (325)","[[-71.14037,42.34869],[-71.14023,42.34861],[-71.14057,42.34829],[-71.14064,42.3482],[-71.1407,42.34809],[-71.14077,42.34779],[-71.14085,42.34719],[-71.14092,42.34692],[-71.14108,42.34654],[-71.14152,42.34582],[-71.14279,42.34405],[-71.14296,42.34379],[-71.14454,42.34462],[-71.14505,42.34496],[-71.14556,42.34541],[-71.14586,42.34575],[-71.14624,42.34611],[-71.14564,42.34663],[-71.14555,42.34673],[-71.14531,42.34712],[-71.14511,42.34752],[-71.14467,42.34825],[-71.14405,42.34971],[-71.14218,42.34938],[-71.14165,42.34927],[-71.14141,42.3492],[-71.14101,42.34901],[-71.14037,42.34869]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",606,449,816
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","326","BOSTON, 230 (326)","[[-71.13738,42.34898],[-71.13767,42.34851],[-71.13861,42.34883],[-71.13888,42.34889],[-71.13914,42.34891],[-71.1393,42.3489],[-71.13976,42.34881],[-71.13993,42.34932],[-71.14007,42.35034],[-71.14008,42.35148],[-71.14013,42.35204],[-71.14027,42.35254],[-71.14032,42.35267],[-71.14075,42.35335],[-71.14076,42.35354],[-71.14068,42.354],[-71.13809,42.35368],[-71.13747,42.35354],[-71.1368,42.35344],[-71.13593,42.3534],[-71.13443,42.35322],[-71.13564,42.35169],[-71.13638,42.35039],[-71.13689,42.3497],[-71.13738,42.34898]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",573,408,803
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","327","BOSTON, 232 (327)","[[-71.13619,42.34816],[-71.13555,42.34759],[-71.13467,42.34685],[-71.13455,42.34673],[-71.13443,42.34665],[-71.13426,42.34658],[-71.13528,42.34594],[-71.13999,42.34215],[-71.14043,42.3424],[-71.14101,42.34267],[-71.14192,42.34319],[-71.14015,42.34477],[-71.13967,42.34521],[-71.13958,42.34532],[-71.13948,42.34545],[-71.13907,42.34612],[-71.13855,42.34705],[-71.13767,42.34851],[-71.13677,42.34823],[-71.1365,42.34818],[-71.13619,42.34816]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",632,387,1030
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","328","BOSTON, 231 (328)","[[-71.13767,42.34851],[-71.13855,42.34705],[-71.13907,42.34612],[-71.13948,42.34545],[-71.13967,42.34521],[-71.14073,42.34425],[-71.14104,42.34398],[-71.14192,42.34319],[-71.14211,42.34329],[-71.14296,42.34379],[-71.14279,42.34405],[-71.14152,42.34582],[-71.14108,42.34654],[-71.14092,42.34692],[-71.14085,42.34719],[-71.14077,42.34779],[-71.1407,42.34809],[-71.14064,42.3482],[-71.1405,42.34837],[-71.14023,42.34861],[-71.14004,42.3487],[-71.13976,42.34881],[-71.1393,42.3489],[-71.13914,42.34891],[-71.13888,42.34889],[-71.13861,42.34883],[-71.13767,42.34851]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",656,438,981
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","329","BOSTON, 233 (329)","[[-71.12974,42.34885],[-71.13338,42.34712],[-71.13426,42.34658],[-71.13443,42.34665],[-71.13455,42.34673],[-71.13467,42.34685],[-71.13555,42.34759],[-71.13619,42.34816],[-71.1358,42.34819],[-71.13545,42.34826],[-71.13524,42.34833],[-71.13137,42.35017],[-71.13098,42.35034],[-71.13087,42.35014],[-71.13067,42.34986],[-71.13037,42.34953],[-71.13003,42.34922],[-71.12974,42.34885]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",625,398,979
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","330","BOSTON, 234 (330)","[[-71.13098,42.35034],[-71.13315,42.34932],[-71.13508,42.3484],[-71.13524,42.34833],[-71.13545,42.34826],[-71.1358,42.34819],[-71.13599,42.34817],[-71.13619,42.34816],[-71.1365,42.34818],[-71.13689,42.34826],[-71.13767,42.34851],[-71.13738,42.34898],[-71.13719,42.34926],[-71.13657,42.34902],[-71.13635,42.34897],[-71.13615,42.34896],[-71.13599,42.34897],[-71.13572,42.34904],[-71.13521,42.34925],[-71.13491,42.3494],[-71.13427,42.34974],[-71.13376,42.35007],[-71.13349,42.35019],[-71.13252,42.35067],[-71.13145,42.35115],[-71.13098,42.35034]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",500,357,700
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","331","BOSTON, 235 (331)","[[-71.13145,42.35115],[-71.13252,42.35067],[-71.13349,42.35019],[-71.13376,42.35007],[-71.13427,42.34974],[-71.13491,42.3494],[-71.13521,42.34925],[-71.13572,42.34904],[-71.13599,42.34897],[-71.13615,42.34896],[-71.13635,42.34897],[-71.13657,42.34902],[-71.13719,42.34926],[-71.13689,42.3497],[-71.13638,42.35039],[-71.13564,42.35169],[-71.13443,42.35322],[-71.13404,42.35319],[-71.13208,42.35294],[-71.13181,42.35201],[-71.1316,42.35144],[-71.13145,42.35115]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",694,529,909
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","332","BOSTON, 236 (332)","[[-71.13019,42.35272],[-71.12508,42.3521],[-71.1247,42.35207],[-71.12547,42.35151],[-71.12577,42.35131],[-71.12627,42.35101],[-71.12668,42.3508],[-71.12691,42.35071],[-71.12723,42.35061],[-71.12779,42.3505],[-71.12831,42.35047],[-71.12891,42.3505],[-71.12983,42.3506],[-71.13007,42.35059],[-71.13029,42.35057],[-71.13047,42.35054],[-71.13065,42.35048],[-71.13098,42.35034],[-71.1316,42.35144],[-71.13181,42.35201],[-71.13208,42.35294],[-71.13019,42.35272]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",415,298,576
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","333","BOSTON, 237 (333)","[[-71.12131,42.35168],[-71.12134,42.35157],[-71.12287,42.35175],[-71.12294,42.35142],[-71.12407,42.35155],[-71.12445,42.35139],[-71.12481,42.3512],[-71.12589,42.35058],[-71.12685,42.35009],[-71.12858,42.34983],[-71.12858,42.3497],[-71.12878,42.34956],[-71.129,42.34938],[-71.12915,42.34924],[-71.12928,42.34907],[-71.12974,42.34885],[-71.13003,42.34922],[-71.13037,42.34953],[-71.13067,42.34986],[-71.13087,42.35014],[-71.13098,42.35034],[-71.13065,42.35048],[-71.13047,42.35054],[-71.13029,42.35057],[-71.13007,42.35059],[-71.12983,42.3506],[-71.12891,42.3505],[-71.12831,42.35047],[-71.12779,42.3505],[-71.12723,42.35061],[-71.12691,42.35071],[-71.12668,42.3508],[-71.12627,42.35101],[-71.12577,42.35131],[-71.12547,42.35151],[-71.1247,42.35207],[-71.1241,42.35201],[-71.12131,42.35168]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",419,296,592
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","334","BOSTON, 238 (334)","[[-71.12684,42.37269],[-71.12647,42.37238],[-71.12602,42.37195],[-71.12553,42.37119],[-71.12526,42.37069],[-71.1249,42.3701],[-71.12463,42.36972],[-71.12445,42.36951],[-71.12417,42.36933],[-71.12383,42.36916],[-71.1232,42.36894],[-71.1238,42.36825],[-71.12443,42.36757],[-71.12557,42.3664],[-71.12595,42.36604],[-71.12645,42.36562],[-71.1296,42.36333],[-71.12995,42.36303],[-71.13009,42.36287],[-71.13023,42.36266],[-71.13152,42.36309],[-71.13179,42.36316],[-71.13264,42.36333],[-71.13191,42.36533],[-71.13193,42.36533],[-71.13117,42.36753],[-71.1319,42.36945],[-71.13179,42.36969],[-71.13176,42.36986],[-71.13179,42.37006],[-71.13186,42.37028],[-71.13209,42.37075],[-71.13218,42.3709],[-71.13257,42.37131],[-71.13297,42.37179],[-71.13309,42.37198],[-71.13318,42.37234],[-71.13315,42.37256],[-71.13309,42.37274],[-71.13296,42.37294],[-71.13272,42.3732],[-71.13246,42.37338],[-71.13207,42.3736],[-71.13152,42.3738],[-71.13115,42.37387],[-71.13068,42.37392],[-71.13017,42.37396],[-71.12963,42.37394],[-71.12895,42.37383],[-71.12861,42.37374],[-71.1282,42.37357],[-71.12792,42.37343],[-71.12728,42.37302],[-71.12701,42.37284],[-71.12684,42.37269]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",593,396,885
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","340","BOSTON, 217 (340)","[[-71.15098,42.34342],[-71.15099,42.34306],[-71.15116,42.3427],[-71.15133,42.3424],[-71.15148,42.34204],[-71.15153,42.34175],[-71.15151,42.34159],[-71.15145,42.34148],[-71.15135,42.3414],[-71.15118,42.34134],[-71.15071,42.3412],[-71.15058,42.34113],[-71.15049,42.34105],[-71.15037,42.34089],[-71.15072,42.34068],[-71.15124,42.34032],[-71.15138,42.34042],[-71.15165,42.34054],[-71.15196,42.3406],[-71.1522,42.34062],[-71.15262,42.34063],[-71.15311,42.3407],[-71.15378,42.34085],[-71.15406,42.34098],[-71.15446,42.3412],[-71.15454,42.34123],[-71.15462,42.34123],[-71.15476,42.34121],[-71.15455,42.34156],[-71.15363,42.34293],[-71.15343,42.34331],[-71.15341,42.34347],[-71.15341,42.34363],[-71.15348,42.34404],[-71.15347,42.34417],[-71.15344,42.34434],[-71.15337,42.3445],[-71.15227,42.34426],[-71.1519,42.34414],[-71.15156,42.34395],[-71.15129,42.34376],[-71.15108,42.34355],[-71.15098,42.34342]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",700,584,838
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","341","BOSTON, 218 (341)","[[-71.15037,42.34089],[-71.15049,42.34105],[-71.15058,42.34113],[-71.15071,42.3412],[-71.15118,42.34134],[-71.15135,42.3414],[-71.15145,42.34148],[-71.15151,42.34159],[-71.15153,42.34175],[-71.15148,42.34204],[-71.15133,42.3424],[-71.15116,42.3427],[-71.15099,42.34306],[-71.15098,42.34342],[-71.15039,42.3443],[-71.15025,42.34443],[-71.15004,42.34455],[-71.14986,42.34463],[-71.14965,42.34466],[-71.14951,42.34466],[-71.14927,42.34465],[-71.14902,42.34459],[-71.14806,42.34432],[-71.14779,42.34426],[-71.14647,42.34589],[-71.14624,42.34611],[-71.14586,42.34575],[-71.14556,42.34541],[-71.14505,42.34496],[-71.14454,42.34462],[-71.14311,42.34388],[-71.14274,42.34367],[-71.143,42.34331],[-71.14329,42.34294],[-71.14344,42.34279],[-71.14383,42.34246],[-71.14409,42.34228],[-71.14451,42.34203],[-71.14482,42.34189],[-71.14508,42.34179],[-71.14548,42.34166],[-71.14633,42.34148],[-71.14699,42.34144],[-71.14839,42.34145],[-71.14859,42.34145],[-71.14894,42.34139],[-71.14916,42.34135],[-71.14974,42.34118],[-71.15013,42.34101],[-71.15037,42.34089]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",648,498,842
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","342","BOSTON, 219 (342)","[[-71.1534,42.33796],[-71.15359,42.33796],[-71.15375,42.33798],[-71.15396,42.33802],[-71.15421,42.33808],[-71.15446,42.33817],[-71.15501,42.33841],[-71.15626,42.339],[-71.15707,42.3393],[-71.15787,42.33954],[-71.15779,42.33971],[-71.15767,42.33978],[-71.15607,42.34016],[-71.15554,42.34026],[-71.15539,42.34032],[-71.15525,42.34044],[-71.15476,42.34121],[-71.15462,42.34123],[-71.15454,42.34123],[-71.15446,42.3412],[-71.15406,42.34098],[-71.15378,42.34085],[-71.15311,42.3407],[-71.15262,42.34063],[-71.1522,42.34062],[-71.15196,42.3406],[-71.15165,42.34054],[-71.15138,42.34042],[-71.15124,42.34032],[-71.15166,42.33993],[-71.15204,42.33948],[-71.15233,42.33901],[-71.15246,42.33872],[-71.15263,42.33848],[-71.15289,42.33821],[-71.153,42.33813],[-71.15311,42.33806],[-71.15331,42.33798],[-71.1534,42.33796]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",785,627,982
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","343","BOSTON, 220 (343)","[[-71.14251,42.34006],[-71.14421,42.34002],[-71.14527,42.33934],[-71.14616,42.3387],[-71.14624,42.33859],[-71.14661,42.33854],[-71.14649,42.33816],[-71.14642,42.3381],[-71.14809,42.33797],[-71.14867,42.33791],[-71.15162,42.3373],[-71.15232,42.3372],[-71.15299,42.33778],[-71.15323,42.33801],[-71.15311,42.33806],[-71.15289,42.33821],[-71.15263,42.33848],[-71.15246,42.33872],[-71.15233,42.33901],[-71.15204,42.33948],[-71.15166,42.33993],[-71.15124,42.34032],[-71.15057,42.34078],[-71.15013,42.34101],[-71.14974,42.34118],[-71.14951,42.34125],[-71.14894,42.34139],[-71.14859,42.34145],[-71.14839,42.34145],[-71.14699,42.34144],[-71.14633,42.34148],[-71.14548,42.34166],[-71.14508,42.34179],[-71.14497,42.34158],[-71.14492,42.34141],[-71.14488,42.34096],[-71.14484,42.34088],[-71.14476,42.34077],[-71.14462,42.34064],[-71.14445,42.34055],[-71.14424,42.34047],[-71.14401,42.34042],[-71.14296,42.34041],[-71.14243,42.34031],[-71.14251,42.34006]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",750,540,1040
"886","CAMBRIDGE, 644 (886)","[[-71.0912,42.35435],[-71.09304,42.35388],[-71.09725,42.35319],[-71.1024,42.35262],[-71.10305,42.35251],[-71.10365,42.35374],[-71.10441,42.35544],[-71.10457,42.35584],[-71.10204,42.35709],[-71.10013,42.35807],[-71.09883,42.35867],[-71.09709,42.35952],[-71.09529,42.36043],[-71.09485,42.36017],[-71.09431,42.35978],[-71.09411,42.35961],[-71.09383,42.35934],[-71.09371,42.35922],[-71.09354,42.35899],[-71.09319,42.35838],[-71.0912,42.35435]]","345","BOSTON, 223 (345)","[[-71.14088,42.35778],[-71.13805,42.35742],[-71.13823,42.35697],[-71.13859,42.35566],[-71.13863,42.35544],[-71.13861,42.35526],[-71.13863,42.35506],[-71.13884,42.3545],[-71.13907,42.35379],[-71.14068,42.354],[-71.14237,42.35444],[-71.14799,42.35586],[-71.15295,42.35715],[-71.15319,42.35723],[-71.1536,42.3574],[-71.1539,42.35759],[-71.154,42.35768],[-71.15439,42.35791],[-71.15217,42.35798],[-71.15135,42.35802],[-71.15018,42.35813],[-71.14864,42.35833],[-71.14799,42.35839],[-71.14755,42.35842],[-71.14691,42.35843],[-71.14582,42.35839],[-71.14455,42.35824],[-71.14088,42.35778]]","07/31/2016 - 08/28/2016, Wednesdays, Early Morning",652,409,1037
